"name","IsGeneric","route","strength","dosage_form","over_the_counter","labeller"
"Leucoflex CGP","false","Intravenous","","Kit","false","Maco Productions"
"Leukotrap","false","Intravenous","","Kit","false","Haemonetics Corporation"
"Leukotrap - AS-3","false","Intravenous","","Solution","false","Haemonetics Corporation"
"Leukotrap - AS-3 Solution","false","Intravenous","","Solution","false","Haemonetics Corporation"
"Leukotrap WB System","false","Intravenous","","Solution","false","Haemonetics Corporation"
"Leukotrap WB System","false","Intravenous","","Solution","false","Haemonetics Corporation"
"Leukotrap WB System","false","Intravenous","","Kit","false","Haemonetics Corporation"
"Leukotrap WB System - AS3","false","Intravenous","","Solution","false","Haemonetics Corporation"
"MTL1 Leucoflex","false","Intravenous","","Kit","false","Maco Productions"
"Nutricel Additive Solution - AS-3","false","Intravenous","","Solution","false","Haemonetics Corporation"
"Nutricel Additive Solution - AS-3","false","Intravenous","","Solution","false","Haemonetics Manufacturing Inc."
"Rejuvesol","false","Extracorporeal","","Solution","false","Citra Labs, LLC"
"Sag-M","false","Unknown","","Solution","false","Haemonetics Corporation"
"Sag-mannitol Solution","false","Unknown","","Solution","false","Laboratorios Grifols s.a."
"TERUFLEX Blood Bag System Anticoagulant Citrate Phosphate Dextrose (CPD) AND OPTISOL Red Cell Preservative","false","Intravenous","","Kit","false","Terumo Corporation"
"TERUFLEX Blood Bag System Anticoagulant Citrate Phosphate Dextrose Adenine (CPDA-1)","false","Intravenous","","Solution","false","Terumo Corporation"
"TERUFLEX Blood Bag System with Blood Sampling Arm Anticoagulant Citrate Phosphate Dextrose (CPD) AND OPTISOL (AS-5) Red Cell Preservative","false","Intravenous","","Kit","false","Terumo Corporation"
"TERUFLEX Blood Bag System with Diversion Blood Sampling Arm Anticoagulant Citrate Phosphate Dextrose (CPD) AND OPTISOL (AS-5) Red Cell Preservative","false","Intravenous","","Kit","false","Terumo Corporation"
"EXODERMA Brightening Mellow Foam","false","Topical","","Gel","true","The Classeum Co., Ltd"
"EXODERMA Brightening Peeling Gel","false","Topical","","Gel","true","The Classeum Co., Ltd"
"EXODERMA Calming Toner Pad","false","Topical","","Liquid","true","The Classeum Co., Ltd"
"The Classeum Co., Ltd.","false","Topical","","Liquid","true","The Classeum Co., Ltd"
"The Classeum Co., Ltd.","false","Topical","","Gel","true","The Classeum Co., Ltd"
"The Classeum Co., Ltd.","false","Topical","","Gel","true","The Classeum Co., Ltd"
"Ach-pravastatin","true","Oral","10 mg","Tablet","false","Accord Healthcare Inc"
"Ach-pravastatin","true","Oral","20 mg","Tablet","false","Accord Healthcare Inc"
"Ach-pravastatin","true","Oral","40 mg","Tablet","false","Accord Healthcare Inc"
"Act Pravastatin","false","Oral","10 mg","Tablet","false","Actavis Pharma Company"
"Act Pravastatin","false","Oral","20 mg","Tablet","false","Actavis Pharma Company"
"Act Pravastatin","false","Oral","40 mg","Tablet","false","Actavis Pharma Company"
"Ag-pravastatin","true","Oral","10 mg","Tablet","false","Angita Pharma Inc."
"Ag-pravastatin","true","Oral","20 mg","Tablet","false","Angita Pharma Inc."
"Ag-pravastatin","true","Oral","40 mg","Tablet","false","Angita Pharma Inc."
"Apo-pravastatin","true","Oral","10 mg","Tablet","false","Apotex Corporation"
"Apo-pravastatin","true","Oral","20 mg","Tablet","false","Apotex Corporation"
"Apo-pravastatin","true","Oral","40 mg","Tablet","false","Apotex Corporation"
"Auro-pravastatin","true","Oral","10 mg","Tablet","false","Auro Pharma Inc"
"Auro-pravastatin","true","Oral","20 mg","Tablet","false","Auro Pharma Inc"
"Auro-pravastatin","true","Oral","40 mg","Tablet","false","Auro Pharma Inc"
"Ava-pravastatin","true","Oral","10 mg","Tablet","false","Avanstra Inc"
"Ava-pravastatin","true","Oral","20 mg","Tablet","false","Avanstra Inc"
"Ava-pravastatin","true","Oral","40 mg","Tablet","false","Avanstra Inc"
"Bio Pravastatin","false","Oral","10 mg","Tablet","false","Bioenhance Medicines Inc."
"Bio Pravastatin","false","Oral","20 mg","Tablet","false","Bioenhance Medicines Inc."
"Bio Pravastatin","false","Oral","40 mg","Tablet","false","Bioenhance Medicines Inc."
"Bio-pravastatin","true","Oral","10 mg","Tablet","false","Biomed Pharma"
"Bio-pravastatin","true","Oral","20 mg","Tablet","false","Biomed Pharma"
"Bio-pravastatin","true","Oral","40 mg","Tablet","false","Biomed Pharma"
"Dom-pravastatin","true","Oral","20 mg","Tablet","false","Dominion Pharmacal"
"Dom-pravastatin","true","Oral","40 mg","Tablet","false","Dominion Pharmacal"
"Dom-pravastatin","true","Oral","10 mg","Tablet","false","Dominion Pharmacal"
"Ipg-pravastatin","true","Oral","10 mg","Tablet","false","Marcan Pharmaceuticals Inc"
"Ipg-pravastatin","true","Oral","20 mg","Tablet","false","Marcan Pharmaceuticals Inc"
"Ipg-pravastatin","true","Oral","40 mg","Tablet","false","Marcan Pharmaceuticals Inc"
"Jamp-pravastatin","true","Oral","20 mg","Tablet","false","Jamp Pharma Corporation"
"Jamp-pravastatin","true","Oral","40 mg","Tablet","false","Jamp Pharma Corporation"
"Jamp-pravastatin","true","Oral","10 mg","Tablet","false","Jamp Pharma Corporation"
"Lin-pravastatin","true","Oral","10 mg","Tablet","false","Linson Pharma Co."
"Lin-pravastatin","true","Oral","20 mg","Tablet","false","Linson Pharma Co."
"Lin-pravastatin","true","Oral","40 mg","Tablet","false","Linson Pharma Co."
"M-pravastatin","false","Oral","10 mg","Tablet","false","Mantra Pharma Inc"
"M-pravastatin","false","Oral","20 mg","Tablet","false","Mantra Pharma Inc"
"M-pravastatin","false","Oral","40 mg","Tablet","false","Mantra Pharma Inc"
"M-pravastatin","false","Oral","10 mg","Tablet","false","Mantra Pharma Inc"
"M-pravastatin","false","Oral","20 mg","Tablet","false","Mantra Pharma Inc"
"M-pravastatin","false","Oral","40 mg","Tablet","false","Mantra Pharma Inc"
"Mar-pravastatin","true","Oral","10 mg","Tablet","false","Marcan Pharmaceuticals Inc"
"Mar-pravastatin","true","Oral","20 mg","Tablet","false","Marcan Pharmaceuticals Inc"
"Mar-pravastatin","true","Oral","40 mg","Tablet","false","Marcan Pharmaceuticals Inc"
"Mint-pravastatin","true","Oral","10 mg","Tablet","false","Mint Pharmaceuticals Inc"
"Mint-pravastatin","true","Oral","20 mg","Tablet","false","Mint Pharmaceuticals Inc"
"Mint-pravastatin","true","Oral","40 mg","Tablet","false","Mint Pharmaceuticals Inc"
"Mylan-pravastatin","true","Oral","10 mg","Tablet","false","Mylan Pharmaceuticals"
"Mylan-pravastatin","true","Oral","40 mg","Tablet","false","Mylan Pharmaceuticals"
"Mylan-pravastatin","true","Oral","20 mg","Tablet","false","Mylan Pharmaceuticals"
"Nra-pravastatin","false","Oral","10 mg","Tablet","false","Nora Pharma Inc"
"Nra-pravastatin","false","Oral","20 mg","Tablet","false","Nora Pharma Inc"
"Nra-pravastatin","false","Oral","40 mg","Tablet","false","Nora Pharma Inc"
"Ntp-pravastatin","true","Oral","10 mg","Tablet","false","TEVA Canada Limited"
"Ntp-pravastatin","true","Oral","20 mg","Tablet","false","TEVA Canada Limited"
"Ntp-pravastatin","true","Oral","40 mg","Tablet","false","TEVA Canada Limited"
"Nu-pravastatin Tablets","true","Oral","10 mg","Tablet","false","Nu Pharm Inc"
"Nu-pravastatin Tablets","true","Oral","20 mg","Tablet","false","Nu Pharm Inc"
"Nu-pravastatin Tablets","true","Oral","40 mg","Tablet","false","Nu Pharm Inc"
"Pal-pravastatin-asa","true","Oral","","Kit; Tablet; Tablet, delayed release","false","Paladin Labs Inc"
"Pal-pravastatin-asa","true","Oral","","Kit; Tablet; Tablet, delayed release","false","Paladin Labs Inc"
"Pal-pravastatin-asa","true","Oral","","Kit; Tablet; Tablet, delayed release","false","Paladin Labs Inc"
"Pendo-pravastatin","true","Oral","10 mg","Tablet","false","Pendopharm Division Of Pharmascience Inc"
"Pendo-pravastatin","true","Oral","20 mg","Tablet","false","Pendopharm Division Of Pharmascience Inc"
"PMS-pravastatin","true","Oral","10 mg","Tablet","false","Pharmascience Inc"
"PMS-pravastatin","true","Oral","20 mg","Tablet","false","Pharmascience Inc"
"PMS-pravastatin","true","Oral","40 mg","Tablet","false","Pharmascience Inc"
"Pravachol","false","Oral","10 mg/1","Tablet","false","Bristol Myers Squibb"
"Pravachol","false","Oral","10 mg/1","Tablet","false","Physicians Total Care, Inc."
"Pravachol","false","Oral","20 mg/1","Tablet","false","Physicians Total Care, Inc."
"Pravachol","false","Oral","40 mg/1","Tablet","false","Physicians Total Care, Inc."
"Pravachol","false","Oral","80 mg/1","Tablet","false","Physicians Total Care, Inc."
"Pravachol","false","Oral","20 mg/1","Tablet","false","E.R. Squibb & Sons, L.L.C."
"Pravachol","false","Oral","40 mg/1","Tablet","false","E.R. Squibb & Sons, L.L.C."
"Pravachol","false","Oral","80 mg/1","Tablet","false","E.R. Squibb & Sons, L.L.C."
"Pravachol","false","Oral","20 mg","Tablet","false","Bristol Myers Squibb"
"Pravachol","false","Oral","40 mg","Tablet","false","Bristol Myers Squibb"
"Pravachol","false","Oral","10 mg","Tablet","false","Bristol Myers Squibb"
"Pravachol","false","Oral","80 mg","Tablet","false","Bristol Myers Squibb"
"Pravafenix","false","Oral","","Capsule","false","Laboratoires Smb S.A."
"Pravafenix","false","Oral","","Capsule","false","Laboratoires Smb S.A."
"Pravafenix","false","Oral","","Capsule","false","Laboratoires Smb S.A."
"Pravafenix","false","Oral","","Capsule","false","Laboratoires Smb S.A."
"Pravafenix","false","Oral","","Capsule","false","Laboratoires Smb S.A."
"Pravafenix","false","Oral","","Capsule","false","Laboratoires Smb S.A."
"Pravafenix","false","Oral","","Capsule","false","Laboratoires Smb S.A."
"Pravastatin","true","Oral","80 mg/1","Tablet","false","Ncs Health Care Of Ky, Inc Dba Vangard Labs"
"Pravastatin","false","Oral","10 mg","Tablet","false","Sanis Health Inc"
"Pravastatin","false","Oral","20 mg","Tablet","false","Sanis Health Inc"
"Pravastatin","false","Oral","40 mg","Tablet","false","Sanis Health Inc"
"Pravastatin","false","Oral","10 mg","Tablet","false","Sivem Pharmaceuticals Ulc"
"Pravastatin","false","Oral","20 mg","Tablet","false","Sivem Pharmaceuticals Ulc"
"Pravastatin","false","Oral","10 mg","Tablet","false","Meliapharm Inc"
"Pravastatin","false","Oral","20 mg","Tablet","false","Meliapharm Inc"
"Pravastatin","false","Oral","40 mg","Tablet","false","Meliapharm Inc"
"Pravastatin","false","Oral","10 mg","Tablet","false","Sorres Pharma Inc"
"Pravastatin","false","Oral","20 mg","Tablet","false","Sorres Pharma Inc"
"Pravastatin","false","Oral","40 mg","Tablet","false","Sorres Pharma Inc"
"Pravastatin","false","Oral","40 mg","Tablet","false","Sivem Pharmaceuticals Ulc"
"Pravastatin","false","Oral","10 mg","Tablet","false","Cobalt Laboratories"
"Pravastatin","false","Oral","20 mg","Tablet","false","Cobalt Laboratories"
"Pravastatin","false","Oral","40 mg","Tablet","false","Cobalt Laboratories"
"Pravastatin Sodium","false","Oral","10 mg/1","Tablet","false","Watson Pharmaceuticals"
"Pravastatin Sodium","false","Oral","20 mg/1","Tablet","false","Watson Pharmaceuticals"
"Pravastatin Sodium","false","Oral","40 mg/1","Tablet","false","Watson Pharmaceuticals"
"Pravastatin Sodium","false","Oral","80 mg/1","Tablet","false","Watson Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Rebel Distributors"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Rebel Distributors"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Rebel Distributors"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Physicians Total Care, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Physicians Total Care, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Physicians Total Care, Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Physicians Total Care, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Amerincan Health Packaging"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Amerincan Health Packaging"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Amerincan Health Packaging"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Rebel Distributors"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Ncs Health Care Of Ky, Inc Dba Vangard Labs"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Ncs Health Care Of Ky, Inc Dba Vangard Labs"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Ncs Health Care Of Ky, Inc Dba Vangard Labs"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Med Health Pharma LLC"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Med Health Pharma LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Med Health Pharma LLC"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Med Health Pharma LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Aphena Pharma Solutions Tennessee, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Rebel Distributors"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Med Health Pharma LLC."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Med Health Pharma LLC."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Med Health Pharma LLC."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Med Health Pharma LLC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Mylan Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Mylan Pharmaceuticals"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Mylan Pharmaceuticals"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Mylan Pharmaceuticals"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Northwind Pharmaceuticals, LLC"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Aphena Pharma Solutions Tennessee, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","State of Florida DOH Central Pharmacy"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Med Vantx, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Aidarex Pharmaceuticals LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Aidarex Pharmaceuticals LLC"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Aidarex Pharmaceuticals LLC"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Legacy Pharmaceutical Packaging"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Blenheim Pharmacal, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Blenheim Pharmacal, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Blenheim Pharmacal, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Ncs Health Care Of Ky, Inc Dba Vangard Labs"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Ncs Health Care Of Ky, Inc Dba Vangard Labs"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","International Laboratories, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Aphena Pharma Solutions - Tennessee, LLC"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Aphena Pharma Solutions - Tennessee, LLC"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Remedy Repack"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Sandoz"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Sandoz"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Sandoz"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Sandoz"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Remedy Repack"
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Preferreed Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Major"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Major"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Major"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Cardinal Health"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Clinical Solutions Wholsesale"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","Nucare Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Aidarex Pharmaceuticals LLC"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","International Laboratories, Llc"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Clinical Solutions Wholsesale"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Clinical Solutions Wholsesale"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Clinical Solutions Wholsesale"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Clinical Solutions Wholsesale"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Cardinal Health"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Cardinal Health"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Amerincan Health Packaging"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Amerincan Health Packaging"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Amerincan Health Packaging"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Amerincan Health Packaging"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Nucare Pharmaceuticals,inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Remedy Repack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Cardinal Health"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Mc Kesson Contract Packaging"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Mylan Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Mylan Pharmaceuticals"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Mylan Pharmaceuticals"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Mylan Pharmaceuticals"
"Pravastatin sodium","true","Oral","80 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","NCS HealthCare of KY, LLC dba Vangard Labs"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","International Labs, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","International Labs, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","International Labs, Inc."
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","PD-Rx Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Aidarex Pharmaceuticals LLC"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","Actavis Pharma, Inc."
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Actavis Pharma, Inc."
"Pravastatin sodium","true","Oral","80 mg/1","Tablet","false","Actavis Pharma, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","St. Mary's Medical Park Pharmacy"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","St. Mary's Medical Park Pharmacy"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Nucare Pharmaceuticals,inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Nucare Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Cipla USA Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Cipla USA Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Cipla USA Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Cipla USA Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Mylan Institutional Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Mylan Institutional Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Golden State Medical Supply"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","PD-Rx Pharmaceuticals, Inc."
"Pravastatin sodium","true","Oral","10 mg/1","Tablet","false","Dr.Reddy's Laboratories Limited"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","Dr.Reddy's Laboratories Limited"
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Dr.Reddy's Laboratories Limited"
"Pravastatin sodium","true","Oral","80 mg/1","Tablet","false","Dr.Reddy's Laboratories Limited"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Direct Rx"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Direct_Rx"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","AvKARE"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","AvKARE"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","AvKARE"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","AvKARE"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Nucare Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Direct_Rx"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Proficient Rx LP"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Proficient Rx LP"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Nucare Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Appco Pharma Llc"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Appco Pharma Llc"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Appco Pharma Llc"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Appco Pharma Llc"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Lake Erie Medical DBA Quality Care Products LLC"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Lake Erie Medical DBA Quality Care Products LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Lake Erie Medical DBA Quality Care Products LLC"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Denton Pharma, Inc. Dba Northwind Pharmaceuticals"
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Nucare Pharmaceuticals,inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","American Health Packaging"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","American Health Packaging"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","American Health Packaging"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","American Health Packaging"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","McKesson Corporation dba SKY Packaging"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","McKesson Corporation dba RX Pak"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Hisun Pharmaceuiticals USA, Inc"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Hisun Pharmaceuiticals USA, Inc"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Hisun Pharmaceuiticals USA, Inc"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Cardinal Health 107, LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Cardinal Health 107, LLC"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Denton Pharma, Inc. Dba Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","REMEDYREPACK INC."
